Date;Afghanistan;Albania;Algeria;Andorra;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahrain;Belarus;Belgium;Bosnia and Herzegovina;Brazil;Brunei;Bulgaria;Burkina Faso;Cambodia;Cameroon;Canada;Chile;China;Colombia;Costa Rica;Croatia;Cyprus;Czechia;Denmark;Diamond Princess;Dominican Republic;Ecuador;Egypt;Estonia;Finland;France;Georgia;Germany;Greece;Hungary;Iceland;India;Indonesia;Iran;Iraq;Ireland;Israel;Italy;Japan;Jordan;Kazakhstan;Korea, South;Kuwait;Latvia;Lebanon;Lithuania;Luxembourg;Malaysia;Malta;Mexico;Moldova;Morocco;Netherlands;New Zealand;North Macedonia;Norway;Oman;Pakistan;Panama;Peru;Philippines;Poland;Portugal;Qatar;Romania;Russia;San Marino;Saudi Arabia;Senegal;Serbia;Singapore;Slovakia;Slovenia;South Africa;Spain;Sri Lanka;Sweden;Switzerland;Thailand;Trinidad and Tobago;Tunisia;Turkey;US;Ukraine;United Arab Emirates;United Kingdom;Uruguay;Uzbekistan;Venezuela;Vietnam;West Bank and Gaza;Afghanistan_SIR;Albania_SIR;Algeria_SIR;Andorra_SIR;Argentina_SIR;Armenia_SIR;Australia_SIR;Austria_SIR;Azerbaijan_SIR;Bahrain_SIR;Belarus_SIR;Belgium_SIR;Bosnia and Herzegovina_SIR;Brazil_SIR;Brunei_SIR;Bulgaria_SIR;Burkina Faso_SIR;Cambodia_SIR;Cameroon_SIR;Canada_SIR;Chile_SIR;China_SIR;Colombia_SIR;Costa Rica_SIR;Croatia_SIR;Cyprus_SIR;Czechia_SIR;Denmark_SIR;Diamond Princess_SIR;Dominican Republic_SIR;Ecuador_SIR;Egypt_SIR;Estonia_SIR;Finland_SIR;France_SIR;Georgia_SIR;Germany_SIR;Greece_SIR;Hungary_SIR;Iceland_SIR;India_SIR;Indonesia_SIR;Iran_SIR;Iraq_SIR;Ireland_SIR;Israel_SIR;Italy_SIR;Japan_SIR;Jordan_SIR;Kazakhstan_SIR;Korea, South_SIR;Kuwait_SIR;Latvia_SIR;Lebanon_SIR;Lithuania_SIR;Luxembourg_SIR;Malaysia_SIR;Malta_SIR;Mexico_SIR;Moldova_SIR;Morocco_SIR;Netherlands_SIR;New Zealand_SIR;North Macedonia_SIR;Norway_SIR;Oman_SIR;Pakistan_SIR;Panama_SIR;Peru_SIR;Philippines_SIR;Poland_SIR;Portugal_SIR;Qatar_SIR;Romania_SIR;Russia_SIR;San Marino_SIR;Saudi Arabia_SIR;Senegal_SIR;Serbia_SIR;Singapore_SIR;Slovakia_SIR;Slovenia_SIR;South Africa_SIR;Spain_SIR;Sri Lanka_SIR;Sweden_SIR;Switzerland_SIR;Thailand_SIR;Trinidad and Tobago_SIR;Tunisia_SIR;Turkey_SIR;US_SIR;Ukraine_SIR;United Arab Emirates_SIR;United Kingdom_SIR;Uruguay_SIR;Uzbekistan_SIR;Venezuela_SIR;Vietnam_SIR;West Bank and Gaza_SIR
2020-08-11;37269;6676;36204;963;260911;40593;22127;22245;33731;44804;69005;75008;14708;3109630;142;13722;1211;268;18213;122389;376616;88958;410453;24508;5740;1277;18783;15291;712;81094;95563;95834;2167;7623;239355;1264;219540;5942;4746;1968;2329638;128776;331189;156995;26801;86593;251237;50302;1283;100855;14714;73068;1293;7121;2283;7242;9103;1141;492522;28223;35195;60391;1570;12083;9751;82050;285191;76464;489680;139538;52961;52945;113646;63762;895691;699;291468;11380;28497;55353;2615;2272;566109;326612;2880;80045;36895;3351;300;1738;243180;5141208;85023;62966;314542;1385;31747;27938;866;14875;47400.84744352218;6869.47838700784;38254.89925488361;1121.1610024362517;54468.913513726526;840.0629128140073;19957.86335453;25496.099379265932;39336.00173561457;51281.11036150313;87625.22673681634;86230.36254870691;14718.367678163928;3550343.118331135;83.03265899248463;13742.998576920743;1172.9158805374675;232.13004996445397;22248.870569947296;145899.41806783297;464513.84468633047;88043.84173443618;73922.31691318168;3768.3687490147427;6791.355524509509;1427.4410469453;20916.241840893377;17295.7434775317;711.9997870637584;7931.567758360776;109736.05792447101;115422.68710339909;135.95964650645786;8503.625698106434;298402.3138322571;1471.856731410432;3077.4596363297624;6978.981825071986;6239.824162123864;2076.112453575828;2265536.8680464122;140215.86250657027;355107.9776602544;51443.835512115;30575.53571004132;86056.8473633539;271147.3719373885;49408.79649319371;1662.6492940470937;113018.39306636031;16484.321489882295;87896.83978187152;1439.9761868130083;9412.226163078894;2679.2693769527036;6795.244734859181;10167.263288551814;1263.8564725542287;562351.3585282644;33033.85400700365;36617.976795611234;71173.99681899181;1731.9410929013316;1343.1573825205096;10646.68738396255;96272.78898427574;347792.92486539244;7297.534431135152;576727.2151563272;128218.32588520521;61412.52136986456;61290.498470448656;136116.39972909546;67589.8356536488;1146843.452871709;736.3687605797973;352989.43824446364;13166.622705046193;3655.8716754081156;64229.964189698876;3142.4601479840826;2551.9437969171113;616773.1002650844;384969.8067672903;2888.6307540196185;91563.64042752914;41046.61610615045;3546.9195188185345;966.0468775151724;2673.9497937262186;302324.28100913094;1688173.4266763576;96188.66648284886;79694.69204359839;4703.361439960914;1461.620135532399;32515.44886255647;27711.83502314258;757.7139053409566;14795.88335379654
2020-08-12;37345;6817;36699;977;268574;40794;22358;22439;33824;45264;69102;75647;14961;3164785;142;13893;1213;272;18263;122703;378168;89045;422519;25057;5870;1291;19075;15423;712;82224;97110;95963;2174;7642;244088;1278;220859;6177;4768;1972;2396637;130718;333699;160436;26838;88151;251713;51288;1303;101372;14770;73785;1303;7413;2309;7300;9114;1190;498380;28697;36694;61718;1589;12217;9783;82299;285921;77377;489680;143749;53676;53223;113938;65177;900745;699;293037;11587;28751;55395;2690;2303;568919;329784;2881;80489;37169;3356;326;1780;244392;5197411;86504;63212;315581;1393;32654;29088;883;15184;47057.43217533222;7011.788432102351;38876.3892849277;1119.3215956172949;53878.2337159566;805.466033749538;20229.41462209865;25570.881043875714;39635.40712882411;51717.830168588225;86689.16829659697;86050.54835031138;15030.949045096771;3626221.557938394;81.58754900890504;13948.75831441489;1193.0401185366418;233.77621296710652;22273.227751024497;144880.001758202;464766.73077961954;88092.16113743167;73069.09315640436;3712.2647823451625;6933.12207395563;1427.8635441852498;21193.955555734683;17284.547322371724;711.9997649816736;7694.752090981521;110594.76386806274;115304.53509928132;129.82279634479298;8437.936226073984;299602.47999109013;1480.7955326982249;2902.1553768721446;7098.663820560282;6278.461748010802;2067.277293439153;2363191.0823437152;143217.93943846872;356916.81746524444;50862.605534408365;30236.87790129555;87973.38165852783;269846.13551747176;50327.71330234272;1683.9893328270277;114461.1148269589;16555.22995518769;88595.27950840899;1435.2751945612265;9656.34376919675;2682.7856940281704;6866.759429148155;10127.542976338822;1287.0373938822415;573494.0673426071;33556.20499025655;37824.98627283703;71231.86676031345;1711.4180464589103;1301.7399586250326;10625.421909767903;96736.74605731847;347103.79853002477;7077.92694487196;588293.7667133876;129429.45510543714;62047.27577365196;61193.26326125847;135108.01192138626;68967.4149187378;1153175.4373969322;731.7599590176537;353922.80974568106;13295.664030620224;3522.819143665642;63896.01771875033;3183.257381469256;2570.055155859834;627818.0721110058;385820.7662526359;2935.938957638558;91310.01454387711;41007.22673582153;3520.6439952229734;986.4037879178816;2726.870302900678;301480.8323326205;1649721.925969466;98907.83351867001;79710.48709082234;4414.7857811648;1470.2006971013764;33341.293596867064;28627.9567440136;767.8428147967012;15232.186748636028
2020-08-13;37424;6971;37187;981;276072;41023;22742;22594;33915;45726;69203;76191;15184;3224876;142;13893;1228;273;18308;123180;380034;89144;433805;26129;6050;1305;19401;15590;712;83134;98343;96108;2174;7683;244096;1283;222281;6381;4813;1976;2461190;132816;336324;164277;26929;89822;252235;52471;1320;101848;14873;74486;1307;7711;2330;7368;9129;1245;505751;29087;37935;62406;1602;12357;9851;82531;286674;78446;498555;147526;54487;53548;114281;66631;905762;699;294519;11740;28998;55497;2739;2332;572865;337334;2882;80851;37403;3359;404;1847;245635;5248958;88136;63489;316729;1409;33323;30369;911;15491;46633.70961975408;7154.530435386221;39478.376369463185;1117.130359719822;53232.033401972694;772.0932749926151;20502.25383397865;25640.377868503914;39884.67218000442;52117.725994911816;85620.91803257869;85827.12951349822;15343.228392912679;3698262.517134332;80.15610051513544;14150.61466546789;1213.4284515486656;235.43363591762872;22266.099804647492;143738.1907510393;464398.9149452425;88140.5059892697;72131.49437686057;3654.629382859583;7077.292413918959;1427.7245135583169;21471.049984567602;17267.360648915408;711.9997426118467;7459.87901004903;111369.65473782696;115040.1062707046;123.95277517253678;8368.952638953033;300695.21437553794;1489.139020678974;2736.753977519493;7220.398225602392;6313.746583855927;2058.0686236019733;2462271.395063941;146178.05004418694;358615.2688147935;50228.31802831857;29882.896025804635;89899.76628879052;268487.153722396;51249.87498204611;1705.322297825931;115731.80959190679;16626.443408509618;89197.0563584854;1430.0657733812643;9906.79201705338;2685.1624842577876;6938.28706396029;10084.708355256613;1310.6273662701872;584002.1255556328;34055.28994279307;39057.265509321165;71261.11970279491;1690.2355011914372;1261.0343493850328;10601.992220808626;97041.45436744724;345960.28105912707;6861.096659848336;599278.3105675628;130509.18850824618;62646.16903823691;61059.315761757105;133972.14912083995;70333.25845640976;1157264.9739329945;727.0180700760679;354365.31608103577;13413.768831516089;3393.00270917178;63503.618863881326;3223.9759117459053;2587.9803289780493;638052.9012756259;386545.2572758296;2983.21250626481;90997.97098583971;40957.94333325248;3493.464553529313;1007.1896666412279;2780.339236180352;300297.2117329876;1610974.1792745572;101593.43450167078;79620.24615721861;4143.721143921064;1478.5127762183024;34154.99736230262;29561.212660653542;778.104831968536;15674.090081578768
2020-08-14;37431;7117;37664;989;282437;41299;23035;22876;34018;46052;69308;77113;15535;3275520;142;14243;1238;273;18469;123605;382111;89214;445111;26931;6258;1318;19693;15758;712;84488;99409;96220;2177;7700;249655;1306;223791;6632;4853;1983;2525922;135123;338825;168290;26995;91080;252809;53818;1329;102287;15039;75185;1308;8045;2352;7405;9149;1276;511369;29483;39241;63127;1609;12515;9908;82743;287300;79402;516296;153660;55319;53783;114532;68046;910778;699;295902;11872;29233;55580;2801;2369;579140;342813;2886;81195;37671;3376;426;1903;246861;5313252;89917;63819;318190;1421;33821;31381;930;15834;46132.75750577353;7297.562091350036;40059.21000429872;1114.5908972505913;52533.27650959921;739.9189226078232;20776.301751262297;25704.535120417117;40082.61999349141;52479.80115667506;84427.93420438582;85560.65352439215;15654.777791410272;3766095.6820381265;78.73868037210622;14348.215421869163;1234.0812364434664;237.1023898414401;22227.562205060254;142478.2589749855;463416.33252956235;88188.87630215516;71114.35443730753;3595.598080475021;7223.882090924385;1427.0245672287276;21747.351011908024;17244.213602440177;711.9997199542813;7227.361973932416;112058.46152839638;114630.92037894661;118.33889913451077;8296.798266768437;301679.04956094816;1496.8731416021978;2580.7052803968245;7344.220236372039;6345.601573219632;2048.494062470307;2562492.186939041;149088.81369937578;360201.2500536541;49543.9360668344;29514.478404359474;91834.1282432895;267071.75266669126;52174.58480846668;1726.6374756440684;116822.89007031827;16697.963161368803;89699.99197506813;1424.3557444001347;10163.735038617036;2686.396447803919;7009.805517494289;10038.81510901561;1334.633003185062;593819.3338842482;34529.47587233173;40314.22914991159;71261.74724513554;1668.435507044067;1221.0716050885042;10576.41913793417;97185.90393487159;344369.0416930141;6647.314173693454;609628.9677411458;131453.0299549379;63207.674216469895;60889.051922153;132714.40373457564;71684.83052716323;1159089.5492666252;722.1475048210547;354316.5039522619;13520.526137184062;3266.481423371568;63054.444718237086;3264.59160397745;2605.711560418133;647419.7249173423;387142.5448926184;3030.4119133547733;90628.46641558109;40898.803425796024;3465.4137410101807;1028.4135530295562;2834.3381006356826;298779.5029337101;1572021.986675344;104235.75879235507;79424.81893710567;3889.1282546028683;1486.549547875361;34953.87689015434;30510.884973418484;788.5016438898089;16121.133418714244
2020-08-15;37551;7260;38133;989;289100;41495;23287;23179;34107;46430;69308;77869;15801;3317096;142;14333;1240;273;18469;123825;383902;89279;456689;27737;6420;1332;19891;15867;712;85545;100688;96336;2184;7720;252965;1321;224488;6858;4877;1999;2589952;137468;341070;172583;27191;92233;253438;55051;1339;102696;15318;75697;1315;8442;2386;7439;9175;1348;517714;29905;41017;63889;1622;12653;9965;82924;288047;80665;516296;157918;56090;53981;114809;69374;915808;699;297315;12032;29471;55661;2855;2401;583653;342813;2890;81421;37924;3376;497;2023;248117;5361165;91795;64102;319232;1434;34528;32607;951;16153;45558.130610549466;7440.734989483166;40617.26177522841;1111.7072258367543;51785.09468669813;708.9161314904725;21051.476241429278;25763.302473808053;40228.33719280777;52803.17205989206;83118.26410441498;85251.75051299162;15965.1543455939;3829366.3881128286;77.33563035233188;14541.208280960029;1254.9986922381815;238.7825461247476;22157.86743005143;141104.82180373932;461828.1033401882;88237.27208829745;70022.7868323115;3535.3058877862018;7372.905493112567;1425.7651981056447;22022.68091358342;17215.14448062679;711.9996970089808;6997.580455758124;112659.17840026408;114079.21967331882;112.97082799022698;8221.60013155071;302552.6747592879;1503.9847912322384;2433.4886658168875;7470.165652486277;6373.956768443046;2038.561445784834;2663537.152787437;151942.72436707534;361672.8168936825;48812.58055928018;29132.527659791245;93774.50364305239;265601.29778201756;53101.117525614594;1747.9238947873048;117727.86152063908;16769.790530919607;90102.35506215294;1418.1536048992095;10427.341214171682;2686.486228617997;7081.292254002898;9989.922429857155;1359.061002684015;602892.0888585417;34977.19020145265;41595.189702809206;71233.7868328031;1646.0604111018106;1181.8788250668658;10548.725156145318;97170.15089076998;342339.0242058157;6436.823731517273;619296.1035803432;132257.0306177274;63730.34414963153;60682.95192383888;131340.69698928355;73019.5406419493;1158644.4674987963;717.1527203328222;353778.64432509063;13615.561076214064;3143.2995862101766;62550.35681364894;3305.079809938047;2623.241092236592;655865.0412308894;387612.06274518627;3077.496537700711;90202.5954066613;40829.85402008924;3436.524725096267;1050.0846768659849;2888.847092638739;296935.22900572256;1532953.2211089577;106824.8270664302;79125.6052280551;3650.0267298783083;1494.3043645139908;35735.19186159922;31476.161785508782;799.0349572864183;16572.816952759713
2020-08-16;37596;7380;38583;989;294569;41663;23558;23370;34219;46835;69516;78323;15801;3340197;142;14365;1267;273;18469;124004;385946;89375;468332;28465;6571;1339;20012;16003;712;86309;101542;96475;2190;7731;252965;1336;225007;7075;4916;2011;2647663;139549;343203;176931;27257;92680;253915;56074;1378;103033;15515;76205;1322;8881;2416;7458;9200;1306;522162;30183;42489;64468;1631;12739;10005;83086;289215;81940;525803;161253;56684;54102;115080;70461;920719;699;298542;12162;29682;55747;2902;2416;587345;342813;2893;81484;38124;3378;552;2107;249309;5403213;93490;64312;320343;1440;35329;33755;964;16534;44913.80841744552;7583.894744981401;41150.93444314063;1108.4837658400916;50990.75911282375;679.0571261256099;21327.69227176704;25816.634094771052;40321.18277798568;53087.07278403519;81700.43822128842;84901.1305215531;16273.90102039013;3887739.5470548887;75.94726770455347;14729.242115328827;1276.1808948561538;240.47417651513985;22057.440912607093;139622.80522145983;459646.40275015216;88285.6933599105;68862.13381429412;3473.8867301666455;7524.3757760571225;1423.9487713220713;22296.858566382216;17180.199600304204;711.9996737759488;6770.880534562724;113170.07532520132;113387.9397654343;107.83856280443948;8143.488490316497;303314.93943772675;1510.4618600479591;2294.6115766996136;7598.270887309041;6398.749801158896;2028.2788142727113;2765059.631605822;154732.1852508811;363028.16748532036;48037.50226102285;28737.95659360289;95718.83942883537;264077.1911570281;54028.71918764481;1769.170335700256;118441.4054862788;16841.926839973876;90402.8733388009;1411.468492568185;10697.783285933934;2685.4324173579166;7152.724331621284;9938.092803773681;1383.9181471701786;611169.9906222384;35396.931446688766;42899.35322160482;71177.32162015654;1623.152704636631;1143.4793326236424;10518.93440234616;96995.30293522919;339881.3406395314;6229.844064294999;628232.8438979432;132917.8239244119;64212.81944438404;60441.577317217576;129857.23007847577;74334.75130626836;1155942.7798080207;712.0382122185418;352756.6786240484;13698.537824268948;3023.487802206749;61993.385041084344;3345.4153965522105;2640.5611750861754;663340.3544019649;387953.4174690204;3124.424627105747;89721.584905378;40751.151534461285;3406.831209282496;1072.2124623672432;2943.845081518361;294773.2791694298;1493851.6236651074;109350.45412827095;78724.5342169458;3425.4920530929594;1501.77076627791;36496.16108134176;32456.134338433258;809.7064987613145;17028.60070965126
2020-08-17;37599;7499;39025;1005;299126;41701;23773;23534;34343;47185;69589;78534;16111;3359570;142;14500;1280;273;18582;124218;387502;89441;476660;29084;6656;1351;20202;16127;712;86737;101751;96590;2192;7752;256533;1341;226700;7222;4946;2014;2702681;141370;345450;180133;27313;94751;254235;56717;1398;103300;15761;76827;1323;9337;2436;7469;9212;1375;525733;30377;43558;64980;1643;12840;10060;83226;289215;82543;535946;164474;57279;54234;115368;71194;925558;699;299914;12237;29782;55838;2907;2429;589886;359082;2900;81658;38252;3378;588;2185;250542;5438325;95007;64541;321064;1457;35702;34802;983;16844;44204.1396037032;7726.881254546431;41658.67008249866;1104.9253274055066;50153.652425075365;650.3133884381091;21604.86191145255;25864.488716843178;40360.79450548438;53330.8592808837;80183.36306785858;84509.5811702331;16580.547668377498;3940903.428909166;74.57388575526356;14911.968135035839;1297.6277715421097;242.17735312216809;21926.876376636217;138037.41165915012;456886.2861570141;88334.14012921268;67637.91491503036;3411.4729168307113;7678.304800019545;1421.5785179335787;22569.69962505089;17139.433153202826;711.999650255189;6547.575398205892;113589.70860564572;112560.67926343856;102.93244216872144;8062.596369089369;303964.858494658;1516.2932735502213;2163.6081010765565;7728.572978423065;6419.926110204464;2017.6543987291209;2866683.3926985683;157449.54188082516;364265.64895360766;47222.05323883048;28331.684187325296;97664.99554295148;262500.86896198126;54956.607834388684;1790.36533765462;118959.45156316533;16914.37341702485;90600.74222968359;1404.3101565023633;10975.238470865963;2683.237560569297;7224.078418235815;9883.391847131135;1409.2113035517607;618606.4320038641;35787.28036472719;44225.81476780237;71092.4800874592;1599.7548850962598;1105.8928524676107;10487.072591154501;96663.49655551896;337009.1531510811;6026.569231325355;636395.5535796948;133432.65581517832;64653.83557800194;60165.56836555904;128270.43314393904;75627.78745115877;1151014.9425452899;706.8085081269968;351258.15820748755;13769.16207754621;2907.0639562266324;61385.712774466854;3385.5727681805292;2657.6640757365753;669802.7725341379;388166.3806919266;3171.1533614673326;89186.78619374671;40662.76168424874;3376.3673579358833;1094.8065322586042;2999.3095620736394;292303.817926379;1454796.6450876363;111802.32240343484;78224.03997769259;3214.65271827228;1508.9424806245586;37233.98086420333;33449.79354071188;820.5180149796338;17487.904394176338
2020-08-18;37599;7654;39444;1005;305966;41846;23989;23829;34474;47581;69673;78897;16351;3407354;142;14669;1280;273;18599;125084;388855;89494;489122;29643;6855;1359;20483;16246;712;87123;102941;96753;2200;7776;256534;1351;228120;7472;4970;2027;2767253;143043;347835;184709;27499;96409;254636;57636;1438;103571;16058;77470;1323;9758;2474;7499;9219;1423;531239;30789;44803;65560;1649;12970;10111;83418;289832;82790;541493;169213;57876;54448;115661;72208;930276;702;301323;12305;29890;55938;2922;2456;592144;364196;2902;81972;38449;3382;629;2314;251805;5483388;96653;64906;322177;1485;36352;35697;989;17306;43433.783346015174;7869.528860548459;42138.960148135906;1101.0370964442504;49277.24056909421;622.6558262734476;21882.89435327197;25906.829712205723;40347.09159410542;53534.012363021415;78576.21531837292;84077.96378434988;16884.6121986346;3988573.3259255295;73.21575449785274;15089.041122509394;1319.3390951082192;243.8921484179143;21766.927977870408;136354.0815089151;453565.4932055045;88382.61240842694;66355.7762569179;3348.1946832107265;7834.703056242084;1418.6585226997522;22841.016713623256;17092.90702246238;711.9996264467046;6327.946046321068;113916.9301181634;111601.66157111402;98.24313651494833;7979.059167810074;304501.6136762375;1521.469033457224;2040.0376394450218;7861.109598272232;6437.439223618955;2006.6966028560269;2968004.0233326247;160087.1238469584;365383.75992715196;46369.658896991285;27914.63162216396;99610.74748886474;260873.79887545912;55883.97460886669;1811.497213539749;119279.2248261519;16987.13159627117;90695.62884683497;1396.6889303955343;11259.888575932464;2679.906134700255;7295.330800121188;9825.8881717789;1434.947423364472;625159.1534016675;36146.90989496727;45573.55361493132;70979.43572896122;1575.9093098592741;1069.1357100705522;10453.166980193004;96177.85369655772;333737.5184161078;5827.169578508265;643744.3062243002;133799.40935641289;65052.23007251016;59855.64045002206;126586.91596759106;76895.94685737023;1143908.200355669;701.4681605978001;349293.12208431255;13827.18322722469;2794.034253137414;60729.6590816356;3425.525889901301;2674.5420827649796;675215.5564703337;388250.89428572217;3217.6389117104054;88599.66749508;40564.75951171319;3345.1677200964536;1117.8767121295116;3055.216640133373;289538.19207217055;1415863.28016989;114170.0587653738;77627.03207100675;3016.6874273429116;1515.8134486635765;37945.84417019192;34456.02741038325;831.4712728544498;17950.10719197698
2020-08-19;37599;7812;39847;1024;312659;42056;24236;24084;34620;47950;69801;79479;16691;3456652;143;14820;1285;273;18624;125408;390037;89527;502178;30409;7074;1385;20798;16336;712;88127;104475;96914;2207;7805;256534;1361;229706;7684;5002;2035;2836925;144945;350279;188802;27547;97969;255278;58728;1482;103815;16346;78145;1326;10347;2496;7566;9235;1470;537031;31415;46313;66218;1654;13076;10162;83606;290445;83754;549321;173774;58611;54701;115956;73617;935066;704;302686;12446;30048;56031;3022;2493;596060;370867;2902;82323;38760;3382;686;2427;253108;5529824;98658;65341;323008;1493;37112;36868;994;17606;42607.64700709169;8011.666585654712;42590.35467415099;1096.824619373579;48365.04538366172;596.0549275926018;22161.695892151998;25943.625183887445;40280.27472282078;53696.13971427261;76888.33820321037;83607.20933723795;17185.60175216063;4030494.7615820733;71.87312120280045;15260.120836834136;1341.3144792286057;245.61863523754627;21578.501662682374;134578.45585611486;449704.24347770156;88431.11020978064;65021.44103956621;3284.179735811354;7993.579592446761;1415.1937095994244;23110.61963304371;17040.69058968384;711.9996023504992;6112.242275644376;114150.89396800825;110515.68741626454;93.76164215230689;7893.014214353551;304924.5556421115;1525.9802557599373;1923.483592582097;7995.919065118711;6451.250989724479;1995.4139990701476;3068590.726087046;162637.2858577654;366381.154384837;45483.79057652182;27487.718595604878;101553.78969582844;259197.47644132347;56809.984038627525;1832.5540539308504;119399.27564995797;17060.20271764097;90687.66970688832;1388.6157157725409;11551.920119529344;2675.4445290014455;7366.457393744188;9765.653251707987;1461.1335428561836;630790.7404213302;36474.59501841736;46941.429629518745;70838.40613332088;1551.6580448033776;1033.2210044642766;10417.246322424822;95542.43303660178;330083.2376070633;5631.792765915045;650243.3010164611;134016.6230418772;65406.94902394011;59512.57981931874;124813.42017482531;78136.50980318527;1134685.7227851532;696.0217394761419;346873.9817947438;13872.396269339517;2684.3941604103247;60027.66181514462;3465.24831390048;2691.1875136210797;679548.5417781684;388207.07385988656;3263.8365004774996;87961.80666394695;40457.22916989522;3313.2671542043145;1141.4330351411825;3111.541032375057;286488.82080234605;1377121.9963510677;116443.31736899176;76936.86357388995;2830.8224565351375;1522.377833695282;38628.96117593947;35473.619495039486;842.5680597330921;18414.54809611049
2020-08-20;37856;7967;40258;1024;320884;42319;24407;24431;34759;48303;69950;80178;17029;3501975;143;14962;1297;273;18762;125625;391849;89567;513719;31075;7329;1395;21045;16453;712;89010;105508;97025;2227;7842;256534;1370;231292;7934;5046;2040;2905825;147211;352558;192797;27676;99599;256118;59900;1498;104071;16670;78767;1327;10952;2528;7637;9240;1510;543806;31937;47638;66843;1665;13194;10197;83769;290958;83855;558420;178022;59378;54992;116224;74963;939833;704;303973;12559;30209;56099;3102;2536;599940;377906;2918;82656;39026;3389;767;2543;254520;5573847;100810;65802;324203;1506;37547;37567;1007;17989;41730.825859733945;8153.118435156841;43011.470339301646;1092.293788303161;47420.61783272494;570.4809108343096;22441.16994403614;25974.847974418863;40160.822611985626;53816.977893312534;75129.14261665024;83098.31440401147;17483.013974194666;4066446.479512995;70.54621111506391;15424.873272819732;1363.5533740543156;247.35688677985937;21362.64438026837;132716.3412779085;445324.9995214764;88479.63354550573;63640.66159276126;3219.552833112231;8154.94193810679;1411.189824069702;23378.315507667823;16982.86057154966;711.9995779665766;5900.684016890441;114291.0607463202;109308.09001151529;89.47927673716868;7804.600314109747;305233.2060599987;1529.8192016267535;1813.5521418583285;8133.040357034504;6461.3317039932;1983.8153123736727;3167988.8712759055;165092.44607240314;367256.6452998494;44567.93893239107;27051.859900120744;103491.73921824538;257473.42271962797;57733.77484703924;1853.5237335162635;119319.49382466228;17133.588126816037;90577.4673627153;1380.101930365586;11851.524460247878;2669.861020523768;7437.433758429132;9702.761136847435;1487.7767830022724;635469.0986124909;36769.2217760936;48328.180022879606;70669.65217345874;1527.0427464891666;998.158819778944;10379.340815364783;94762.16281603283;326064.66915423353;5440.56485606661;655861.2474005527;134083.504363092;65717.05293806376;59137.240450609905;122956.77261571996;79346.74982089411;1123425.4793317034;690.4738256619988;344015.3646806087;13904.64339429194;2578.1293664259156;59282.26035007812;3504.7132037927104;2707.5927218523607;682778.529709645;388035.20352529373;3309.7004669822327;87274.8819209732;40340.263664096085;3280.7007521608484;1165.4857455090996;3168.2560370100623;283169.08711776824;1338638.6813235555;118611.86898968388;76157.29180918843;2656.329083936816;1528.6300314257662;39280.579469745186;36501.246882050604;853.8101834560667;18880.526550432074
2020-08-21;37894;8119;40667;1045;329043;42477;24602;24762;34921;48661;70111;80894;17396;3532330;143;15131;1297;273;18762;126319;393769;89616;522138;32134;7594;1406;21551;16525;712;89867;106481;97148;2244;7871;271960;1385;233029;8138;5098;2050;2975701;149408;354764;197085;27755;100716;257065;60949;1532;104313;17002;79269;1330;11580;2564;7704;9249;1546;549734;32484;49247;67456;1671;13308;10275;83769;291588;84392;567059;182365;60281;55211;116481;76355;944671;704;305186;12689;30378;56216;3225;2574;603338;386054;2941;82954;39332;3390;864;2607;255723;5622470;102948;66193;325263;1516;38074;38219;1009;18313;40808.5412242368;8293.703727763983;43401.000020770254;1087.4508248646814;46447.51242318886;545.9038417150766;22721.217063550972;26000.47571320605;39989.485546345946;53896.39241258537;73308.01351833256;82552.33687383251;17776.33862316702;4096243.0765108066;69.23522803914244;15582.971886752886;1386.0550569538661;249.1069766078057;21120.53200344994;130773.67319503476;440452.21450231853;88528.1824278386;62219.174412699474;3154.4354325147206;8318.79603594863;1406.6534126699387;23643.909077519966;16919.500735657795;711.99955329494;5693.462489285871;114337.20107964493;107984.67679784585;85.38767240656357;7713.957304573363;305427.2582868376;1532.9793080155046;1709.8710600674233;8272.513119809855;6467.66030932713;1971.9094073173687;3265722.989128831;167445.1342010333;368009.20753932366;43625.588940229696;26607.961862054774;105422.13959855925;255703.18254065595;58654.461213947914;1874.3939229335833;119041.10648852374;17207.2891753888;90366.07805631105;1371.159476769108;12158.897908885183;2663.165750075633;7508.235109840436;9637.288289244521;1514.8843478521144;639167.8425981328;37029.79539697342;49732.41546908736;70473.47704835155;1502.1045416832958;963.9563943378389;10339.4820457605;93842.77108815302;321701.5505029225;5253.591396625672;660571.6932171406;133999.93457749297;65981.7220605124;58730.539508855545;121023.84010639181;80523.94630974832;1110218.9224312701;684.829004743212;340733.9320628345;13923.815185853955;2475.216697214704;58496.077522359315;3543.89335990524;2723.750098957235;684889.5605961181;387735.73453436134;3355.1843273214977;86540.66333205187;40213.96472413014;3247.503766783466;1190.0453032576872;3225.333512605394;279593.2171161088;1300474.6543602473;120665.68852683435;75292.43814178082;2492.5211707060416;1534.564676582258;39898.00681334995;37537.479166256286;865.1994726124251;19347.30313914227
